,word data,ocr data,conf,check,ocr time
10493,a,a,96,0,
10494,t,t,96,0,
10495,i,i,96,0,
10496,o,o,96,0,
10497,n,n,96,0,
10498,s,s,96,0,
10499,h,h,96,0,
10500,o,o,96,0,
10501,u,u,96,0,
10502,l,l,96,0,
10503,d,d,96,0,
10504,b,b,96,0,
10505,e,e,96,0,
10506,m,m,96,0,
10507,a,a,96,0,
10508,d,d,96,0,
10509,e,e,96,0,
10510,b,b,96,0,
10511,y,y,96,0,
10512,t,t,96,0,
10513,h,h,96,0,
10514,e,e,96,0,
10515,c,c,95,0,
10516,o,o,95,0,
10517,m,m,95,0,
10518,p,p,95,0,
10519,a,a,95,0,
10520,n,n,95,0,
10521,y,y,95,0,
10522,",",",",95,0,
10523,a,a,96,0,
10524,d,d,96,0,
10525,i,i,96,0,
10526,r,r,96,0,
10527,e,e,96,0,
10528,c,c,96,0,
10529,t,t,96,0,
10530,o,o,96,0,
10531,r,r,96,0,
10532,o,o,96,0,
10533,r,r,96,0,
10534,m,m,95,0,
10535,e,e,95,0,
10536,m,m,95,0,
10537,b,b,95,0,
10538,e,e,95,0,
10539,r,r,95,0,
10540,o,o,96,0,
10541,f,f,96,0,
10542,t,t,96,0,
10543,h,h,96,0,
10544,e,e,96,0,
10545,c,c,96,0,
10546,o,o,96,0,
10547,m,m,96,0,
10548,p,p,96,0,
10549,a,a,96,0,
10550,n,n,96,0,
10551,y,y,96,0,
10552,O,O,95,0,
10553,n,n,95,0,
10554,t,t,95,0,
10555,h,h,95,0,
10556,e,e,95,0,
10557,d,d,92,0,
10558,e,e,92,0,
10559,r,r,92,0,
10560,e,e,92,0,
10561,g,g,92,0,
10562,i,i,92,0,
10563,s,s,92,0,
10564,t,t,92,0,
10565,r,r,92,0,
10566,a,a,92,0,
10567,t,t,92,0,
10568,i,i,92,0,
10569,o,o,92,0,
10570,n,n,92,0,
10571,o,o,96,0,
10572,f,f,96,0,
10573,t,t,96,0,
10574,h,h,96,0,
10575,e,e,96,0,
10576,c,c,96,0,
10577,o,o,96,0,
10578,m,m,96,0,
10579,p,p,96,0,
10580,a,a,96,0,
10581,n,n,96,0,
10582,y,y,96,0,
10583,",",",",96,0,
10584,t,t,96,0,
10585,h,h,96,0,
10586,e,e,96,0,
10587,R,R,96,0,
10588,e,e,96,0,
10589,g,g,96,0,
10590,i,i,96,0,
10591,s,s,96,0,
10592,t,t,96,0,
10593,r,r,96,0,
10594,a,a,96,0,
10595,r,r,96,0,
10596,m,m,96,0,
10597,u,u,96,0,
10598,s,s,96,0,
10599,t,t,96,0,
10600,g,g,96,0,
10601,i,i,96,0,
10602,v,v,96,0,
10603,e,e,96,0,
10604,n,n,96,0,
10605,o,o,96,0,
10606,t,t,96,0,
10607,i,i,96,0,
10608,c,c,96,0,
10609,e,e,96,0,
10610,o,o,96,0,
10611,f,f,96,0,
10612,t,t,93,0,
10613,h,h,93,0,
10614,e,e,93,0,
10615,d,d,92,0,
10616,e,e,92,0,
10617,r,r,92,0,
10618,e,e,92,0,
10619,g,g,92,0,
10620,i,i,92,0,
10621,s,s,92,0,
10622,t,t,92,0,
10623,r,r,92,0,
10624,a,a,92,0,
10625,t,t,92,0,
10626,i,i,92,0,
10627,o,o,92,0,
10628,n,n,92,0,
10629,t,t,97,0,
10630,o,o,97,0,
10631,t,t,96,0,
10632,h,h,96,0,
10633,e,e,96,0,
10634,a,a,96,0,
10635,p,p,96,0,
10636,p,p,96,0,
10637,l,l,96,0,
10638,i,i,96,0,
10639,c,c,96,0,
10640,a,a,96,0,
10641,n,n,96,0,
10642,t,t,96,0,
10643,o,o,96,0,
10644,r,r,96,0,
10645,t,t,96,0,
10646,o,o,96,0,
10647,t,t,96,0,
10648,h,h,96,0,
10649,e,e,96,0,
10650,p,p,96,0,
10651,e,e,96,0,
10652,r,r,96,0,
10653,s,s,96,0,
10654,o,o,96,0,
10655,n,n,96,0,
10656,n,n,96,0,
10657,o,o,96,0,
10658,m,m,96,0,
10659,i,i,96,0,
10660,n,n,96,0,
10661,a,a,96,0,
10662,t,t,96,0,
10663,e,e,96,0,
10664,d,d,96,0,
10665,i,i,96,0,
10666,n,n,96,0,
10667,t,t,95,0,
10668,h,h,95,0,
10669,e,e,95,0,
10670,a,a,96,0,
10671,p,p,96,0,
10672,p,p,96,0,
10673,l,l,96,0,
10674,i,i,96,0,
10675,c,c,96,0,
10676,a,a,96,0,
10677,t,t,96,0,
10678,i,i,96,0,
10679,o,o,96,0,
10680,n,n,96,0,
10681,t,t,96,0,
10682,o,o,96,0,
10683,b,b,96,0,
10684,e,e,96,0,
10685,g,g,96,0,
10686,i,i,96,0,
10687,v,v,96,0,
10688,e,e,96,0,
10689,n,n,96,0,
10690,t,t,96,0,
10691,h,h,96,0,
10692,e,e,96,0,
10693,n,n,95,0,
10694,o,o,95,0,
10695,t,t,95,0,
10696,i,i,95,0,
10697,c,c,95,0,
10698,e,e,95,0,
10699,3,3,96,0,
10700,O,O,96,0,
10701,n,n,96,0,
10702,c,c,96,0,
10703,e,e,96,0,
10704,a,a,96,0,
10705,c,c,96,0,
10706,o,o,96,0,
10707,m,m,96,0,
10708,p,p,96,0,
10709,a,a,96,0,
10710,n,n,96,0,
10711,y,y,96,0,
10712,i,i,96,0,
10713,s,s,96,0,
10714,d,d,96,0,
10715,i,i,96,0,
10716,s,s,96,0,
10717,s,s,96,0,
10718,o,o,96,0,
10719,l,l,96,0,
10720,v,v,96,0,
10721,e,e,96,0,
10722,d,d,96,0,
10723,",",",",96,0,
10724,a,a,96,0,
10725,l,l,96,0,
10726,l,l,96,0,
10727,p,p,95,0,
10728,r,r,95,0,
10729,o,o,95,0,
10730,p,p,95,0,
10731,e,e,95,0,
10732,r,r,95,0,
10733,t,t,95,0,
10734,y,y,95,0,
10735,(,(,96,0,
10736,i,i,96,0,
10737,n,n,96,0,
10738,c,c,96,0,
10739,l,l,96,0,
10740,u,u,96,0,
10741,d,d,96,0,
10742,i,i,96,0,
10743,n,n,96,0,
10744,g,g,96,0,
10745,c,c,96,0,
10746,r,r,96,0,
10747,e,e,96,0,
10748,d,d,96,0,
10749,i,i,96,0,
10750,t,t,96,0,
10751,b,b,96,0,
10752,a,a,96,0,
10753,l,l,96,0,
10754,a,a,96,0,
10755,n,n,96,0,
10756,c,c,96,0,
10757,e,e,96,0,
10758,s,s,96,0,
10759,i,i,96,0,
10760,n,n,96,0,
10761,i,i,96,0,
10762,t,t,96,0,
10763,s,s,96,0,
10764,b,b,96,0,
10765,a,a,96,0,
10766,n,n,96,0,
10767,k,k,96,0,
10768,a,a,96,0,
10769,c,c,96,0,
10770,c,c,96,0,
10771,o,o,96,0,
10772,u,u,96,0,
10773,n,n,96,0,
10774,t,t,96,0,
10775,s,s,96,0,
10776,",",",",96,0,
10777,m,m,96,0,
10778,o,o,96,0,
10779,t,t,96,0,
10780,o,o,96,0,
10781,r,r,96,0,
10782,v,v,96,0,
10783,e,e,96,0,
10784,h,h,96,0,
10785,i,i,96,0,
10786,c,c,96,0,
10787,l,l,96,0,
10788,e,e,96,0,
10789,",",",",96,0,
10790,l,l,96,0,
10791,a,a,96,0,
10792,n,n,96,0,
10793,d,d,96,0,
10794,e,e,96,0,
10795,d,d,96,0,
10796,p,p,96,0,
10797,r,r,96,0,
10798,o,o,96,0,
10799,p,p,96,0,
10800,e,e,96,0,
10801,r,r,96,0,
10802,t,t,96,0,
10803,y,y,96,0,
10804,",",",",96,0,
10805,e,e,96,0,
10806,t,t,96,0,
10807,c,c,96,0,
10808,),),96,0,
