,word data,ocr data,conf,check,ocr time
20143,n,n,96,0,
20144,u,u,96,0,
20145,e,e,96,0,
20146,f,f,96,0,
20147,o,o,96,0,
20148,r,r,96,0,
20149,g,g,96,0,
20150,o,o,96,0,
20151,n,n,96,0,
20152,e,e,96,0,
20153,t,t,96,0,
20154,o,o,96,0,
20155,t,t,96,0,
20156,h,h,96,0,
20157,e,e,96,0,
20158,p,p,96,0,
20159,a,a,96,0,
20160,r,r,96,0,
20161,t,t,96,0,
20162,i,i,96,0,
20163,c,c,96,0,
20164,i,i,96,0,
20165,p,p,96,0,
20166,a,a,96,0,
20167,t,t,96,0,
20168,i,i,96,0,
20169,n,n,96,0,
20170,g,g,96,0,
20171,p,p,96,0,
20172,u,u,96,0,
20173,b,b,96,0,
20174,l,l,96,0,
20175,i,i,96,0,
20176,c,c,96,0,
20177,t,t,96,0,
20178,r,r,96,0,
20179,a,a,96,0,
20180,n,n,96,0,
20181,s,s,96,0,
20182,p,p,96,0,
20183,o,o,96,0,
20184,r,r,96,0,
20185,t,t,96,0,
20186,o,o,96,0,
20187,p,p,96,0,
20188,e,e,96,0,
20189,r,r,96,0,
20190,a,a,96,0,
20191,t,t,96,0,
20192,o,o,96,0,
20193,r,r,96,0,
20194,s,s,96,0,
20195,u,u,96,0,
20196,n,n,96,0,
20197,d,d,96,0,
20198,e,e,96,0,
20199,r,r,96,0,
20200,t,t,96,0,
20201,h,h,96,0,
20202,e,e,96,0,
20203,G,G,96,0,
20204,o,o,96,0,
20205,v,v,96,0,
20206,e,e,96,0,
20207,r,r,96,0,
20208,n,n,96,0,
20209,m,m,96,0,
20210,e,e,96,0,
20211,n,n,96,0,
20212,t,t,96,0,
20213,P,P,96,0,
20214,u,u,96,0,
20215,b,b,96,0,
20216,l,l,96,0,
20217,i,i,96,0,
20218,c,c,96,0,
20219,T,T,96,0,
20220,r,r,96,0,
20221,a,a,96,0,
20222,n,n,96,0,
20223,s,s,96,0,
20224,p,p,96,0,
20225,o,o,96,0,
20226,r,r,96,0,
20227,t,t,96,0,
20228,F,F,96,0,
20229,a,a,96,0,
20230,r,r,96,0,
20231,e,e,96,0,
20232,C,C,95,0,
20233,o,o,95,0,
20234,n,n,95,0,
20235,c,c,95,0,
20236,e,e,95,0,
20237,s,s,95,0,
20238,s,s,95,0,
20239,i,i,95,0,
20240,o,o,95,0,
20241,n,n,95,0,
20242,S,S,96,0,
20243,c,c,96,0,
20244,h,h,96,0,
20245,e,e,96,0,
20246,m,m,96,0,
20247,e,e,96,0,
20248,f,f,96,0,
20249,o,o,96,0,
20250,r,r,96,0,
20251,t,t,96,0,
20252,h,h,96,0,
20253,e,e,96,0,
20254,E,E,96,0,
20255,l,l,96,0,
20256,d,d,96,0,
20257,e,e,96,0,
20258,r,r,96,0,
20259,l,l,96,0,
20260,y,y,96,0,
20261,a,a,96,0,
20262,n,n,96,0,
20263,d,d,96,0,
20264,E,E,96,0,
20265,l,l,96,0,
20266,i,i,96,0,
20267,g,g,96,0,
20268,i,i,96,0,
20269,b,b,96,0,
20270,l,l,96,0,
20271,e,e,96,0,
20272,P,P,96,0,
20273,e,e,96,0,
20274,r,r,96,0,
20275,s,s,96,0,
20276,o,o,96,0,
20277,n,n,96,0,
20278,s,s,96,0,
20279,w,w,96,0,
20280,i,i,96,0,
20281,t,t,96,0,
20282,h,h,96,0,
20283,D,D,96,0,
20284,i,i,96,0,
20285,s,s,96,0,
20286,a,a,96,0,
20287,b,b,96,0,
20288,i,i,96,0,
20289,l,l,96,0,
20290,i,i,96,0,
20291,t,t,96,0,
20292,i,i,96,0,
20293,e,e,96,0,
20294,s,s,96,0,
20295,(,(,96,0,
20296,$,$,96,0,
20297,2,2,96,0,
20298,S,S,96,0,
20299,c,c,96,0,
20300,h,h,96,0,
20301,e,e,96,0,
20302,m,m,96,0,
20303,e,e,96,0,
20304,),),96,0,
20305,",",",",96,0,
20306,i,i,96,0,
20307,n,n,96,0,
20308,c,c,96,0,
20309,l,l,96,0,
20310,u,u,96,0,
20311,d,d,96,0,
20312,i,i,96,0,
20313,n,n,96,0,
20314,g,g,96,0,
20315,e,e,96,0,
20316,x,x,96,0,
20317,t,t,96,0,
20318,e,e,96,0,
20319,n,n,96,0,
20320,s,s,96,0,
20321,i,i,96,0,
20322,o,o,96,0,
20323,n,n,96,0,
20324,o,o,96,0,
20325,f,f,96,0,
20326,t,t,96,0,
20327,h,h,96,0,
20328,e,e,96,0,
20329,$,$,96,0,
20330,2,2,96,0,
20331,S,S,96,0,
20332,c,c,96,0,
20333,h,h,96,0,
20334,e,e,96,0,
20335,m,m,96,0,
20336,e,e,96,0,
20337,t,t,96,0,
20338,o,o,96,0,
20339,c,c,96,0,
20340,o,o,96,0,
20341,v,v,96,0,
20342,e,e,96,0,
20343,r,r,96,0,
20344,r,r,96,0,
20345,e,e,96,0,
20346,d,d,96,0,
20347,m,m,93,0,
20348,i,i,93,0,
20349,n,n,93,0,
20350,i,i,93,0,
20351,b,b,93,0,
20352,u,u,93,0,
20353,s,s,93,0,
20354,e,e,93,0,
20355,s,s,93,0,
20356,",",",",93,0,
20357,k,k,92,0,
20358,a,a,92,0,
20359,i,i,92,0,
20360,t,t,92,0,
20361,o,o,92,0,
20362,s,s,92,0,
20363,a,a,96,0,
20364,n,n,96,0,
20365,d,d,96,0,
20366,t,t,96,0,
20367,r,r,96,0,
20368,a,a,96,0,
20369,m,m,96,0,
20370,w,w,96,0,
20371,a,a,96,0,
20372,y,y,96,0,
20373,s,s,96,0,
20374,a,a,96,0,
20375,n,n,96,0,
20376,d,d,96,0,
20377,l,l,96,0,
20378,o,o,96,0,
20379,w,w,96,0,
20380,e,e,96,0,
20381,r,r,96,0,
20382,i,i,96,0,
20383,n,n,96,0,
20384,g,g,96,0,
20385,o,o,96,0,
20386,f,f,96,0,
20387,t,t,96,0,
20388,h,h,96,0,
20389,e,e,96,0,
20390,e,e,96,0,
20391,l,l,96,0,
20392,i,i,96,0,
20393,g,g,96,0,
20394,i,i,96,0,
20395,b,b,96,0,
20396,l,l,96,0,
20397,e,e,96,0,
20398,a,a,96,0,
20399,g,g,96,0,
20400,e,e,96,0,
20401,t,t,96,0,
20402,o,o,96,0,
20403,6,6,96,0,
20404,0,0,96,0,
20405,o,o,95,0,
20406,n,n,95,0,
20407,t,t,95,0,
20408,h,h,95,0,
20409,e,e,95,0,
20410,s,s,96,0,
20411,t,t,96,0,
20412,r,r,96,0,
20413,i,i,96,0,
20414,c,c,96,0,
20415,t,t,96,0,
20416,c,c,96,0,
20417,o,o,96,0,
20418,n,n,96,0,
20419,d,d,96,0,
20420,i,i,96,0,
20421,t,t,96,0,
20422,i,i,96,0,
20423,o,o,96,0,
20424,n,n,96,0,
20425,t,t,97,0,
20426,h,h,97,0,
20427,a,a,97,0,
20428,t,t,97,0,
20429,p,p,96,0,
20430,e,e,96,0,
20431,r,r,96,0,
20432,s,s,96,0,
20433,o,o,96,0,
20434,n,n,96,0,
20435,s,s,96,0,
20436,a,a,96,0,
20437,g,g,96,0,
20438,e,e,96,0,
20439,d,d,96,0,
20440,6,6,96,0,
