,word data,ocr data,conf,check,ocr time
504,i,i,96,0,
505,c,c,96,0,
506,e,e,96,0,
507,n,n,96,0,
508,s,s,96,0,
509,e,e,96,0,
510,e,e,96,0,
511,C,C,93,0,
512,o,o,93,0,
513,m,m,93,0,
514,p,p,93,0,
515,a,a,93,0,
516,n,n,93,0,
517,y,y,93,0,
518,:,:,93,0,
519,D,D,96,0,
520,a,a,96,0,
521,t,t,96,0,
522,e,e,96,0,
523,:,,,1,
524,P,P,96,0,
525,A,A,96,0,
526,R,R,96,0,
527,T,T,96,0,
528,I,I,96,0,
529,C,C,96,0,
530,U,U,96,0,
531,L,L,96,0,
532,A,A,96,0,
533,R,R,96,0,
534,S,S,96,0,
535,O,O,93,0,
536,F,F,93,0,
537,D,D,90,0,
538,I,I,90,0,
539,R,R,90,0,
540,E,E,90,0,
541,C,C,90,0,
542,T,T,90,0,
543,O,O,90,0,
544,R,R,90,0,
545,S,S,90,0,
546,/,/,90,0,
547,P,P,90,0,
548,R,R,90,0,
549,I,I,90,0,
550,N,N,90,0,
551,C,C,90,0,
552,I,I,90,0,
553,P,P,90,0,
554,A,A,90,0,
555,L,L,90,0,
556,O,O,96,0,
557,F,F,96,0,
558,F,F,96,0,
559,I,I,96,0,
560,C,C,96,0,
561,E,E,96,0,
562,R,R,96,0,
563,S,S,96,0,
564,D,D,92,0,
565,i,i,92,0,
566,r,r,92,0,
567,e,e,92,0,
568,c,c,92,0,
569,t,t,92,0,
570,o,o,92,0,
571,r,r,92,0,
572,/,/,91,0,
573,P,P,96,0,
574,r,r,96,0,
575,i,i,96,0,
576,n,n,96,0,
577,c,c,96,0,
578,i,i,96,0,
579,p,p,96,0,
580,a,a,96,0,
581,l,l,96,0,
582,O,O,96,0,
583,f,f,96,0,
584,f,f,96,0,
