,word data,ocr data,conf,check,ocr time
33099,d,d,96,0,
33100,i,i,95,0,
33101,n,n,95,0,
33102,t,t,95,0,
33103,h,h,95,0,
33104,e,e,95,0,
33105,r,r,96,0,
33106,e,e,96,0,
33107,l,l,96,0,
33108,e,e,96,0,
33109,v,v,96,0,
33110,a,a,96,0,
33111,n,n,96,0,
33112,t,t,96,0,
33113,c,c,96,0,
33114,o,o,96,0,
33115,n,n,96,0,
33116,s,s,96,0,
33117,u,u,96,0,
33118,l,l,96,0,
33119,t,t,96,0,
33120,a,a,96,0,
33121,n,n,96,0,
33122,c,c,96,0,
33123,y,y,96,0,
33124,a,a,96,0,
33125,g,g,96,0,
33126,r,r,96,0,
