,word data,ocr data,conf,check,ocr time
85970,o,o,96,0,
85971,r,r,95,0,
85972,e,e,95,0,
85973,c,c,95,0,
85974,o,o,95,0,
85975,r,r,95,0,
85976,d,d,95,0,
85977,e,e,95,0,
85978,d,d,95,0,
85979,a,a,96,0,
85980,s,s,96,0,
85981,t,t,96,0,
85982,e,e,96,0,
85983,a,a,96,0,
85984,d,d,96,0,
85985,y,y,96,0,
85986,g,g,96,0,
85987,r,r,96,0,
85988,o,o,96,0,
85989,w,w,96,0,
85990,t,t,96,0,
85991,h,h,96,0,
85992,W,W,96,0,
85993,e,e,96,0,
85994,w,w,96,0,
85995,i,i,96,0,
85996,l,l,96,0,
85997,l,l,96,0,
85998,s,s,96,0,
85999,t,t,96,0,
86000,r,r,96,0,
86001,i,i,96,0,
86002,v,v,96,0,
86003,e,e,96,0,
86004,t,t,96,0,
86005,o,o,96,0,
86006,b,b,96,0,
86007,r,r,96,0,
86008,i,i,96,0,
86009,n,n,96,0,
86010,g,g,96,0,
86011,t,t,96,0,
86012,h,h,96,0,
86013,e,e,96,0,
86014,e,e,96,0,
86015,d,d,96,0,
86016,g,g,96,0,
86017,e,e,96,0,
86018,s,s,96,0,
86019,o,o,96,0,
86020,f,f,96,0,
86021,l,l,96,0,
86022,o,o,96,0,
86023,c,c,96,0,
86024,a,a,96,0,
86025,l,l,96,0,
86026,t,t,95,0,
86027,o,o,95,0,
86028,u,u,95,0,
86029,r,r,95,0,
86030,i,i,95,0,
86031,s,s,95,0,
86032,m,m,95,0,
86033,r,r,95,0,
86034,e,e,95,0,
86035,s,s,95,0,
86036,o,o,95,0,
86037,u,u,95,0,
86038,r,r,95,0,
86039,c,c,95,0,
86040,e,e,95,0,
86041,s,s,95,0,
86042,i,i,96,0,
86043,n,n,96,0,
86044,t,t,96,0,
86045,o,o,96,0,
86046,f,f,96,0,
86047,u,u,96,0,
86048,l,l,96,0,
86049,l,l,96,0,
86050,p,p,96,0,
86051,l,l,96,0,
86052,a,a,96,0,
86053,y,y,96,0,
86054,a,a,96,0,
86055,n,n,96,0,
86056,d,d,96,0,
86057,p,p,95,0,
86058,r,r,95,0,
86059,o,o,95,0,
86060,m,m,95,0,
86061,o,o,95,0,
86062,t,t,95,0,
86063,e,e,95,0,
86064,o,o,96,0,
86065,u,u,96,0,
86066,r,r,96,0,
86067,d,d,96,0,
86068,i,i,96,0,
86069,v,v,96,0,
86070,e,e,96,0,
86071,r,r,96,0,
86072,s,s,96,0,
86073,e,e,96,0,
86074,c,c,96,0,
86075,u,u,96,0,
86076,l,l,96,0,
86077,t,t,96,0,
86078,u,u,96,0,
86079,r,r,96,0,
86080,e,e,96,0,
86081,w,w,96,0,
86082,i,i,96,0,
86083,t,t,96,0,
86084,h,h,96,0,
86085,H,H,96,0,
86086,o,o,96,0,
86087,n,n,96,0,
86088,g,g,96,0,
86089,K,K,96,0,
86090,o,o,96,0,
86091,n,n,96,0,
86092,g,g,96,0,
86093,c,c,96,0,
86094,h,h,96,0,
86095,a,a,96,0,
86096,r,r,96,0,
86097,a,a,96,0,
86098,c,c,96,0,
86099,t,t,96,0,
86100,e,e,96,0,
86101,r,r,96,0,
86102,i,i,96,0,
86103,s,s,96,0,
86104,t,t,96,0,
86105,i,i,96,0,
86106,c,c,96,0,
86107,s,s,96,0,
86108,",",",",96,0,
86109,w,w,96,0,
86110,i,i,96,0,
86111,t,t,96,0,
86112,h,h,96,0,
86113,a,a,96,0,
86114,v,v,96,0,
86115,i,i,96,0,
86116,e,e,96,0,
86117,w,w,96,0,
86118,t,t,96,0,
86119,o,o,96,0,
86120,d,d,96,0,
86121,r,r,96,0,
86122,a,a,96,0,
86123,w,w,96,0,
86124,i,i,96,0,
86125,n,n,96,0,
86126,g,g,96,0,
86127,m,m,72,0,
86128,o,o,72,0,
86129,r,r,72,0,
86130,e,e,72,0,
86131,h,h,72,0,
86132,i,i,72,0,
86133,g,g,72,0,
86134,h,h,72,0,
86135,s,s,96,0,
86136,p,p,96,0,
86137,e,e,96,0,
86138,n,n,96,0,
86139,d,d,96,0,
86140,i,i,96,0,
86141,n,n,96,0,
86142,g,g,96,0,
86143,o,o,96,0,
86144,v,v,96,0,
86145,e,e,96,0,
86146,r,r,96,0,
86147,n,n,96,0,
86148,i,i,96,0,
86149,g,g,96,0,
86150,h,h,96,0,
86151,t,t,96,0,
86152,v,v,96,0,
86153,i,i,96,0,
86154,s,s,96,0,
86155,i,i,96,0,
86156,t,t,96,0,
86157,o,o,96,0,
86158,r,r,96,0,
86159,s,s,96,0,
86160,f,f,95,0,
86161,r,r,95,0,
86162,o,o,95,0,
86163,m,m,95,0,
86164,d,d,95,0,
86165,i,i,95,0,
86166,f,f,95,0,
86167,f,f,95,0,
86168,e,e,95,0,
86169,r,r,95,0,
86170,e,e,95,0,
86171,n,n,95,0,
86172,t,t,95,0,
86173,s,s,96,0,
86174,o,o,96,0,
86175,u,u,96,0,
86176,r,r,96,0,
86177,c,c,96,0,
86178,e,e,96,0,
86179,m,m,96,0,
86180,a,a,96,0,
86181,r,r,96,0,
86182,k,k,96,0,
86183,e,e,96,0,
86184,t,t,96,0,
86185,s,s,96,0,
86186,",",",",96,0,
86187,a,a,96,0,
86188,n,n,96,0,
86189,d,d,96,0,
86190,p,p,96,0,
86191,r,r,96,0,
86192,o,o,96,0,
86193,m,m,96,0,
86194,o,o,96,0,
86195,t,t,96,0,
86196,i,i,96,0,
86197,n,n,96,0,
86198,g,g,96,0,
86199,t,t,96,0,
86200,h,h,96,0,
86201,e,e,96,0,
86202,h,h,96,0,
86203,e,e,96,0,
86204,a,a,96,0,
86205,l,l,96,0,
86206,t,t,96,0,
86207,h,h,96,0,
86208,y,y,96,0,
86209,d,d,96,0,
86210,e,e,96,0,
86211,v,v,96,0,
86212,e,e,96,0,
86213,l,l,96,0,
86214,o,o,96,0,
86215,p,p,96,0,
86216,m,m,96,0,
86217,e,e,96,0,
86218,n,n,96,0,
86219,t,t,96,0,
86220,o,o,96,0,
86221,f,f,96,0,
86222,t,t,96,0,
86223,h,h,96,0,
86224,e,e,96,0,
86225,t,t,96,0,
86226,o,o,96,0,
86227,u,u,96,0,
86228,r,r,96,0,
86229,i,i,96,0,
86230,s,s,96,0,
86231,m,m,96,0,
86232,i,i,95,0,
86233,n,n,95,0,
86234,d,d,95,0,
86235,u,u,95,0,
86236,s,s,95,0,
86237,t,t,95,0,
86238,r,r,95,0,
86239,y,y,95,0,
86240,h,h,96,0,
86241,a,a,96,0,
86242,v,v,96,0,
86243,i,i,96,0,
86244,n,n,96,0,
86245,g,g,96,0,
86246,r,r,96,0,
86247,e,e,96,0,
86248,g,g,96,0,
86249,a,a,96,0,
86250,r,r,96,0,
86251,d,d,96,0,
86252,t,t,97,0,
86253,o,o,97,0,
86254,t,t,96,0,
86255,h,h,96,0,
86256,e,e,96,0,
86257,r,r,96,0,
86258,e,e,96,0,
86259,c,c,96,0,
86260,e,e,96,0,
86261,i,i,96,0,
86262,v,v,96,0,
86263,i,i,96,0,
86264,n,n,96,0,
86265,g,g,96,0,
86266,c,c,96,0,
86267,a,a,96,0,
86268,p,p,96,0,
86269,a,a,96,0,
86270,c,c,96,0,
86271,i,i,96,0,
86272,t,t,96,0,
86273,y,y,96,0,
86274,o,o,96,0,
86275,f,f,96,0,
86276,H,H,96,0,
86277,o,o,96,0,
86278,n,n,96,0,
86279,g,g,96,0,
86280,K,K,96,0,
86281,o,o,96,0,
86282,n,n,96,0,
86283,g,g,96,0,
86284,1,1,95,0,
86285,1,1,95,0,
86286,9,9,95,0,
86287,T,T,96,0,
86288,h,h,96,0,
86289,e,e,96,0,
